id	logFC	AveExpr	t	P.Value	adj.P.Val	B
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	-0.00966198166446459	0.00758538080796441	-0.248908924934917	0.803907437610693	0.849845005474161	-6.01058484757379
KEGG_GLYCEROLIPID_METABOLISM	0.00626721501410062	-0.00879663228341676	0.163382688649385	0.870524718011501	0.913394281863658	-6.02738381411417
KEGG_CELL_CYCLE	0.0088690263623492	-0.0039377543715917	0.159091430112173	0.87389615075604	0.913394281863658	-6.02804319532437
KEGG_TRYPTOPHAN_METABOLISM	-0.0055150438427515	0.000403020481194125	-0.146812206243234	0.883555965135289	0.918302548033867	-6.0298330738852
KEGG_APOPTOSIS	-0.00644543166784987	0.00240117256508328	-0.128898611997817	0.897679374521869	0.927769185958356	-6.03218662229671
KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.00437535600979502	0.0130790826131897	-0.119084661868856	0.905431132170059	0.930581996952561	-6.03334638354137
KEGG_NOTCH_SIGNALING_PATHWAY	0.00279925073760736	-0.0162463676096153	0.0576956475315208	0.954098456573258	0.970586094310107	-6.0385183453431
KEGG_LYSOSOME	0.00284360019347797	-0.0122138358278483	0.0567539177155793	0.954846860348321	0.970586094310107	-6.03856971357973
KEGG_CELL_ADHESION_MOLECULES_CAMS	-0.000728263262773182	0.0169078281262107	-0.0197161195404828	0.984306478115141	0.995063925963394	-6.03991959909653
KEGG_GLIOMA	-0.000173853098356517	0.00491111539318046	-0.00350441988661075	0.997210395646021	0.998294042453176	-6.04009901799617
KEGG_HEMATOPOIETIC_CELL_LINEAGE	8.10700715366038e-05	0.0105577723784237	0.00214309380913371	0.998294042453176	0.998294042453176	-6.0401026822674
